Canto Coding ID,Local_lat:,Local_long:,Region,Division,Subregion,Area,People,Region,Division,Subregion,Area / Kingdom,Culture,Cu_location,Arensberg-Lomax_clusters,Peoplex,C_cid,US Coding ID,Notes,Local_latitude,Local_longitude,society,society_id,Culture_location,US_Culture_name:,Audio_file_id:,Audio_notes:,Duration:,Lomax_source:,Song Title,Genre,Song_notes,Performers,Instruments,Recorded_by,Year,Publisher,Publcation_collection,Repository,Source_notes,Classification_notes,Metadata_notes,,SongTitlecondensed,Metadata_sources
,,,,,,,,,,,,,,,,,6244,,36.16,-86.78,Nashville,62442,"Nashville, TN",NashvilleEA1960s,,,0:02:28,,King of the Road,Country,"""""King of the Road"" is a song written and originally recorded in November 1964 by country singer Roger Miller.The lyrics tell of the day-to-day life of a vagabond hobo who, despite being poor (a ""man of means by no means""), revels in his freedom, describing himself humorously or possibly cynically as the ""king of the road""."" (Wikipedia)","Roger Miller, guitar & vocal; Buddy Harman, drums; Buddy Killen, guitar; Bob Moore, bass",,,1965,Smash,"The Return Of Roger Miller, Smash MGS 27061",,,,,The Return Of Roger Miller,KingoftheRoad,@WikiKingOfTheRoad@WikiRogerMiller@WikiReturnOfRogerMiller@Smash1965ReturnOfRogerMiller
,,,,,,,,,,,,,,,,,6247,,36.16,-86.78,Nashville,62442,"Nashville, TN",NashvilleEA1960s,,,0:02:38,,We Must Have Been Out of Our Minds,Country,"""""We Must Have Been Out Of Our Minds"" is a song made famous as a duet by country music singers George Jones and Melba Montgomery. Originally released in 1963, the song became a Top 5 hit on the Billboard Hot Country Singles chart and a country music standard."" (Wikipedia)","George Jones & Melba Montgomery, vocal",,,1963,United Artists,"Until Then / We Must Have Been Out Of Our Minds, United Artists 575",,,,,Until Then / We Must Have Been Out Of Our Minds,WeMustHaveBeenOutofOurMinds,@WikiWeMustHaveBeenOutOfOurMinds@UA1963WeMustHaveBeenOutOfOurMinds
,,,,,,,,,,,,,,,,,6249,,36.16,-86.78,Nashville,62442,"Nashville, TN",NashvilleEA1950s,,,0:02:28,,When I Stop Dreaming,Country,"""The Louvin Brothers were an American musical duo composed of brothers Ira and Charlie Louvin... The brothers wrote and performed secular country music, as well as fire-and-brimstone gospel music. Ira played virtuoso mandolin and generally sang lead vocal in the tenor range, while Charlie played rhythm guitar and offered supporting vocals in a lower pitch. They helped popularize the vocal technique of close harmony in country and country-rock."" (Wikipedia) “When I Stop Dreaming” , recorded in 1955, was a prime example of Ira’s best songwriting, a deceptively simple lyric about heartache, rooted in concrete images."" (Whitmer)","Louvin Brothers: Ira Louvin, mandolin & vocal; Charlie Louvin, guitar & vocal",,,1955,Capitol,"When I Stop Dreaming / Pitfall, Capitol F3177",,,,,When I Stop Dreaming / Pitfall,WhenIStopDreaming,@WikiLouvinBrothers@Whitmer2014WhenIStopDreaming@Capitol1955WhenIStopDreaming
,,,,,,,,,,,,,,,,,6250,,36.16,-86.78,Nashville,62442,"Nashville, TN",NashvilleEA1950s,,,0:02:41,,Fraulein,Country,"""""Fraulein"" is a 1957 single written by Lawton Williams and sung by Bobby Helms. Released by Decca Records that year, ""Fraulein"" was Helms's debut single on the U.S. country chart, reaching #1 for four weeks and staying on chart for 52 weeks, the sixth longest song in country music history to spend over 50 weeks on the country singles chart. The song's popularity crossed over to the pop chart where ""Fraulein"" peaked at #36."" (Wikipedia)","Bobby Helms, vocal",,,1957,Decca,"Fraulein / (Got A) Heartsick Feeling, Decca 9-30194",,,,,Fraulein / (Got A) Heartsick Feeling,Fraulein,@WikiFraulein@WikiBobbyHelms@Decca1957Fraulein
,,,,,,,,,,,,,,,,,6251,,36.16,-86.78,Nashville,62442,"Nashville, TN",NashvilleEA1970s,,,0:03:05,,Coat of Many Colors,Country,"""""Coat of Many Colors"" is a song written and recorded by American country music singer Dolly Parton, which has been described on a number of occasions as her favorite song she has written...The song tells of how Parton's mother stitched together a coat for her daughter out of rags given to the family. As she sewed, she told her child the biblical story of Joseph and his Coat of Many Colors."" (Wikipedia)","Dolly Parton, vocal",,,1971,RCA Victor,"Coat of Many Colors, RCA Victor LSP-4603",,,,,Coat of Many Colors,CoatofManyColors,@WikiCoatOfManyColors@RCAVictor1971CoatOfManyColors
,,,,,,,,,,,,,,,,,6258,,36.16,-86.78,Nashville,62442,"Nashville, TN",NashvilleEA1940s,,,0:02:46,,Filipino Baby,Country,"""Cowboy Copas was an American country music singer popular from the 1940s until his death in the 1963 plane crash that also killed country stars Patsy Cline and Hawkshaw Hawkins. He was a member of the Grand Ole Opry... His first solo single, ""Filipino Baby"", released by King Records in 1946, hit No. 4 on the Billboard country chart and sparked the most successful period of his career."" (Wikipedia)","Cowboy Copas, vocal",,,1944,King,"Filipino Baby / I Don't Blame You, King 505",,,,,Filipino Baby / I Don't Blame You,FilipinoBaby,@WikiCowboyCopas@King1944FilipinoBaby
,,,,,,,,,,,,,,,,,6260,,36.16,-86.78,Nashville,62442,"Nashville, TN",NashvilleEA1950s,,,0:02:47,,I'm Moving On,Country,"""""I'm Moving On"" is a 1950 country standard written by Hank Snow...The song, a 12-bar blues, reached #1 on the Billboard country singles chart and stayed there for 21 weeks, tying a record for the most weeks atop the chart...The song's success led to Snow joining the Grand Ole Opry cast in 1950."" (Wikipedia)","Hank Snow, vocal",,,1950,RCA Victor,"With This Ring I Thee Wed / I'm Moving On, RCA Victor 21-0328",,,,,With This Ring I Thee Wed / I'm Moving On,ImMovingOn,@WikiImMovingOn@RCAVictor1950ImMovingOn
,,,,,,,,,,,,,,,,,6262,,36.16,-86.78,Nashville,62442,"Nashville, TN",NashvilleEA1950s,,,0:02:38,,It Wasn't God Who Made Honky Tonk Angels,Country,"""""It Wasn't God Who Made Honky Tonk Angels"" is a 1952 country song written by J. D. ""Jay"" Miller, and originally recorded by Kitty Wells. It was an answer song to the Hank Thompson hit ""The Wild Side of Life."" The song — which blamed unfaithful men for creating unfaithful women — became the first No. 1 Billboard country hit for a solo female artist...""The Wild Side of Life"" and ""It Wasn't God ..."" are set to an apparently traditional tune used in the song ""Thrills That I Can't Forget"" recorded by Welby Toomey and Edgar Boaz in 1925, and more familiarly in the Carter Family's ""I'm Thinking Tonight of My Blue Eyes"" recorded in February, 1929, as well as the Rev. Guy Smith's ""Great Speckled Bird""—popularized in 1936 by Roy Acuff."" (Wikipedia)","Kitty Wells, vocal; Johnnie Wright, bass; Jack Anglin, guitar; Paul Warren, fiddle; Shot Jackson, steel guitar",,,1952,Decca,"It Wasn't God Who Made Honky Tonk Angels, Decca 28232",,,,,It Wasn't God Who Made Honky Tonk Angels,ItWasntGodWhoMadeHonkyTonkAngels,@WikiItWasntGodWhoMadeHonkyTonkAngels@WikiKittyWells@Decca1952ItWasntGodWhoMadeHonkyTonkAngels
,,,,,,,,,,,,,,,,,6080,,29.95,-90.07,New Orleans Creole,17579,"New Orleans, LA",NOLACreole1950s,,,0:02:28,,Blueberry Hill,Rock and roll; Rhythm & Blues,"""Blueberry Hill"" is a popular song published in 1940 best remembered for its 1950s rock and roll version by Fats Domino. ","Fats Domino, vocal & piano",,,1956,Imperial,"Blueberry Hill / Honey Chile, Imperial 5407",,,,,,BlueberryHill,@Imperial1956BlueberryHill@WikiBlueberryHill@WikiFatsDomino
,,,,,,,,,,,,,,,,,6022,,29.95,-90.07,New Orleans Creole,17579,"New Orleans, LA [Recorded in New York City]",NOLACreole1920s,,,0:03:21,,Ain't Misbehavin',Jazz; Dixieland; stride; swing; Broadway,"""Ain't Misbehavin'"" is a 1929 stride jazz/early swing song. Andy Razaf wrote the lyrics to a score by Thomas ""Fats"" Waller and Harry Brooks for the Broadway musical comedy play Connie's Hot Chocolates. Louis Armstrong had a hit with the song that same year.","Louis Armstrong, vocal & trumpet",,,1929,OKeh,"Ain't Misbehavin' / (What Did I Do To Be) Black And Blue, OKeh 8714",,,,,Ain't Misbehavin' / (What Did I Do To Be) Black And Blue,AintMisbehavin,@OKeh1929AintMisbehavin @WikiLouisArmstrong @WikiAintMisbehavin
,,,,,,,,,,,,,,,,,6023,,29.95,-90.07,New Orleans Creole,17579,"New Orleans, LA [Recorded in Chicago, IL]",NOLACreole1920s,,,0:03:24,,Dr. Jazz,New Orleans Jazz; Ragtime; Jazz; Dixieland,"""Doctor Jazz"" is a popular tune and song written by Joe ""King"" Oliver in 1926. Doctor Jazz, as a record made by Jelly Roll Morton and his Red Hot Peppers in 1926, is a prime example of early New Orleans jazz counterpoint and collective improvisation. The number of special features, pre-written stop-time breaks and improvised solo passages in this record yield a tapestry of musical contrasts","Jelly Roll Morton and his Red Hot Peppers: Jelly Roll Morton, vocal & piano; Johnny St. Cyr, banjo; Omer Simeon, clarinet; Kid Ory, trombone; George Mitchell, cornet; Andrew HIlaire, drums; John Lindsay, bass",,,1926,Victor,"Memphis shake / Doctor Jazz stomp, Victor 20415",,,,,Memphis shake / Doctor Jazz stomp,DrJazz,@Victor1926DrJazz @WIkiDoctorJazz @UVirginiaNDDoctorJazz @WIkiJellyRollMorton
,,,,,,,,,,,,,,,,,6025,"Already coded in Cantometrics, song_id 4166",29.95,-90.07,New Orleans Creole,17579,"New Orleans, Lousiana [Recorded in Chicago, IL]",NOLACreole1920s,T5481R08,,0:03:37,5A120.B3,Keyhole Blues,Blues,,Louis Armstrong and His Hot Seven,,,1927,Smithsonian Folkways,"Jazz, Volume IV. Folkways Records FJ2804, 1951",,,,,,KeyholeBlues,@Columbia1951LouisArmstrongStoryII
,,,,,,,,,,,,,,,,,6026,,29.95,-90.07,New Orleans Creole,17579,"New Orleans, LA [Recorded in Chicago, IL]",NOLACreole1920s,,,0:02:27,,Dippermouth Blues,Jazz; Dixieland,"""Dippermouth Blues"" is a song first recorded by King Oliver's Creole Jazz Band for Gennett Records in April 1923 and for Okeh Records in June of that same year. It is most often attributed to Joe ""King"" Oliver, though some have argued that Louis Armstrong was in fact the composer. This is partly because ""Dippermouth"", in the song's title, was a nickname of Armstrong's. The song is a strong example of the influence of the blues on early jazz. There is a twelve-bar blues harmonic progression, with frequent bent notes and slides into notes.","King Oliver's Creole Jazz Band: King Oliver, cornet; Louis Armstrong, cornet; Honore Dutrey, trombone; Johnny Dodds, clarinet; Lil Hardin, piano; Baby Dodds, drums; Bill Johnson, banjo & vocal",,,1923,OKeh,"Dipper Mouth Blues / Where Did You Stay Last Night?, OKeh 4918",,,,,Dipper Mouth Blues / Where Did You Stay Last Night?,DippermouthBlues,@OKeh1923DippermouthBlues @WikiDippermouthBlues @WikiKingOliver
,,,,,,,,,,,,,,,,,6084,,29.95,-90.07,New Orleans Creole,17579,"New Orleans, LA",NOLACreole1950s,,,0:02:37,,Personality,Rhythm & Blues,"""Personality"" is a 1959 R&B, pop hit with music and lyrics by Harold Logan and Lloyd Price. It was released as a single by Price, and became one of Lloyd Price's most popular crossover hits.",Lloyd Price and his Orchestra,,,1959,ABC-Paramount,"Personality / Have You Ever Had The Blues, ABC-Paramount 78-10018",,,,,,Personality,@ABCParamount1959Personality@WikiLloydPrice@WikiPersonalityLloydPrice
,,,,,,,,,,,,,,,,,6200,,29.95,-90.07,New Orleans Creole,17579,"New Orleans, LA",NOLACreole1980s,,,0:03:48,,Whole Lotta Loving,New Orleans blues; Rhythm & Blues,"""Whole Lotta Lovin'"" is a 1958 song by Fats Domino, written by Domino and Dave Bartholomew. New Orleans blues pianist and singer Professor Longhair (Henry Roeland ""Roy"" Byrd) recorded a version of the song on his album Crawfish Fiesta, which was recorded during his revival period only months before his death in January 1980.","Professor Longhair, vocal & piano; Dr. John, guitar; Tony Dagradi, tenor sax; Andy Kaslow, tenor sax; Jim Moore, baritone sax; Alfred ""Uganda"" Roberts, conga; Johnny Vidacovich, drums; David Lee Watson, bass",,,1980,Alligator,"Crawfish Fiesta, Alligator 4718",,,,,Crawfish Fiesta,CrawfishFiesta,@Alligator1980CrawfishFiesta @WikiWholeLottaLovin @WikiProfessorLonghair @WikiCrawfishFiesta
,,,,,,,,,,,,,,,,,6297,,29.95,-90.07,New Orleans Creole,17579,"New Orleans, LA [Recorded in Chicago, IL]",NOLACreole1930s,,,0:03:04,,Lazy River,Vocal jazz,"""(Up A) Lazy River"" is a popular tune and song by Hoagy Carmichael and Sidney Arodin, published in 1930. Armstrong's radical re-working of Sidney Arodin and Carmichael's ""Lazy River"" (recorded in 1931) encapsulated many features of his groundbreaking approach to melody and phrasing. ","Louis Armstrong, vocal & trumpet; Charlie Alexander, piano; Lester Boone, alto sax & clarinet; Tubby Hall, drums; Preston Jackson, trombone; George James, alto sax & clarinet; Mike McKendrick, guitar; Albert Washington, tenor sax; John LIndsay, bass; Zilner Trenton Randolph, trumpet",,,1931,OKeh,"Lazy River / Georgia on my mind, OKeh 41541",,,,,Lazy River / Georgia on my mind,LazyRiver,@OKeh1931LazyRiver @WikiLazyRiver @WikiLouisArmstrong
,,,,,,,,,,,,,,,,,6312,,29.95,-90.07,New Orleans Creole,17579,"New Orleans, LA [Recorded in Chicago, IL]",NOLACreole1920s,,,0:03:13,,Wildman Blues,Jazz; Dixieland; New Orleans jazz,,Johnny Dodds' Black Bottom Stompers,,,1927,Brunswick,"Wild Man Blues / Melancholy, Brunswick 3567",,,,,Wild Man Blues / Melancholy,WildmanBlues,@Brunswick1927WildmanBlues @WikiJohnnyDodds
,,,,,,,,,,,,,,,,,??,,29.95,-90.07,New Orleans Creole,17579,"New Orleans, LA [Recorded in Chicago, IL]",NOLACreole1920s,,,0:02:57,,Big Butter and Egg Man,Jazz; Dixieland,"""Big Butter and Egg Man"" is a 1926 jazz song written by Percy Venable. Venable was a record producer at the Sunset Cafe and wrote the song for Louis Armstrong and singer May Alix. The song is often played by Dixieland bands, and is considered a jazz standard. Armstrong's cornet solo on the 1926 recording is one of his most highly acclaimed performances.The song name was a 1920s slang term for a big spender, a traveling businessman in the habit of spending large amounts of money in nightclubs.","Louis Armstrong, vocal & cornet; May Alix, vocal",,,1926,Hot Jazz Club Of America,"Big Butter & Egg Man / Sunset Cafe Stomp, Hot Jazz Club Of America HC 16",,,,,Big Butter & Egg Man / Sunset Cafe Stomp,BigButterandEggMan,@HotJazzClubOfAmerica1926BigButterandEggMan @WikiBigButterAndEggMan @WikiLouisArmstrong&HisHotFive @WikiLouisArmstrong
,,,,,,,,,,,,,,,,,6019,,29.95,-90.07,New Orleans White,,"New Orleans, LA [Recorded in New York City]",NOLAEA1910s,,,0:02:57,,Sensation Rag,New Orleans jazz; Dixieland,"""Sensation Rag"" or ""Sensation"" is a 1918 jazz instrumental by the Original Dixieland Jazz Band. It is one of the earliest jazz recordings. The instrumental was recorded on June 25, 1918, in New York as a one-step and was released as a single on RCA Victor as Victor 18483 with ""Bluin' the Blues"" as the flip side. It was composed by Eddie Edwards, the trombonist in the Original Dixieland Jazz Band.",Original Dixieland Jass Band,,,1917,Victor,"Sensation Rag / Bluin' the Blues, Victor 18483",,,,,Sensation Rag / Bluin' the Blues,SensationRag,@Victor1917SensationRag @WikiSensationRag @WikiODJB
,,,,,,,,,,,,,,,,,6034,,29.95,-90.07,New Orleans White,,"New Orleans, LA [Recorded in Richmond, IN]",NOLAEA1920s,,,0:02:27,,Tiger Rag,New Orleans jazz; Dixieland,"""Tiger Rag"" is a jazz standard that was recorded and copyrighted by the Original Dixieland Jass Band in 1917. It is one of the most recorded jazz compositions. Hundreds of recordings appeared in the late 1910s and through the 1920s. These include the New Orleans Rhythm Kings version with a clarinet solo by Leon Roppolo.","New Orleans Rhythm Kings: ""Chink"" Martin Abraham, string bass & tuba; Leo Adde, drums; Lestern Bouchon, saxophone; Steve Brown, string bass; George Brunies, trombone; Charlie Cordilla, clarinet & saxophone; Bill Eastwood, banjo; Emmett Hardy, cornet; Arthur ""Monk"" Hazel, drums; Glyn Lea ""Red"" Long, piano; Arnold ""Deacon"" Loyacano, string bass & piano; Oscar Marcour, violin; Paul Mares, trumpet; Santo Pecora, trombone; Leon Roppolo, clarinet",,,1923,Gennett,"Tiger Rag, Gennett 4968",,,,,Tiger Rag,TigerRag,@Gennett1923TigerRag @Gracyk2002TigerRag @WikiTigerRag @WikiNewOrleansRhythmKings
,,,,,,,,,,,,,,,,,6009,,40.71,-74.00,New York S Black,62481,"New York, NY",NewYorkAA1910s,,,0:02:10,,Castle House Rag,Ragtime,"In 1914, the most famous exponents of modern social dance were Vernon and Irene Castle. James Reese Europe (1881-1919) served as the Castle’s musical director. At the time he was America’s leading “colored” society orchestra leader, known chiefly for his having organized New York’s Clef Club, an organization that served as a union, booking agency, and meeting place for black musicians. Thus, we have a recorded performance of high historic significance as well as a fascinating example of black dance music from an era with almost no such extant documentation and three years before the first jazz recordings were recorded and released. This vigorous and exciting piece of recorded ragtime must have sounded astonishing when it first appeared in 1914; it certainly is astonishing a century later. The sheer vigor and exuberance do not let up during the three-and-a-half minute performance and is unlike anything that had been recorded prior. ",James Reese Europe's Society Orchestra,,,1914,Victor,"Castle House Rag, Victor 35372",,,,,Castle House Rag,CastleHouseRag,@Victor1914CastleHouseRag @Sager2004CastleHouseRag
,,,,,,,,,,,,,,,,,6010,"These were coded as Black, but they're Minstrel songs sung by white singers in blackface, so I re-coded them as white",40.71,-74.00,,,"New York, NY",NewYorkEA1910s,,,0:04:25,,Turkey in the Straw,Minstrel song; folk,"""Turkey in the Straw"" is an American folk song that first gained popularity in the early 19th century. It was initially a popular tune for fiddle players. In the late 1820s and early 1830s, ""Turkey in the Straw"" was performed in minstrel shows by blackface actors and musicians",Billy Golden & Joe Hughes,,,1912,Columbia,"Whistling Pete / Turkey In De Straw, Columbia A1291",,,,,Whistling Pete / Turkey In De Straw,TurkeyintheStraw,@Columbia1912TurkeyintheStraw @WikiTurkeyInTheStraw @WikiBillyGolden
,,,,,,,,,,,,,,,,,6011,,40.71,-74.00,,,"New York, NY [Recorded in Camden, NJ]",NewYorkEA1910s,,,,,The Humming Coon,Minstrel song; Coon song,"The Victor Minstrel Company was a pseudonym used by several different artists during the early 1900s. Most issues between 1906-1909 are by The Rambler Minstrel Company. Coon songs were a genre of music that presented a stereotype of black people. In keeping with the older minstrel image of blacks, coon songs often featured ""watermelon- and chicken-loving rural buffoon[s]"".However, ""blacks began to appear as not only ignorant and indolent, but also devoid of honesty or personal honor, given to drunkenness and gambling, utterly without ambition, sensuous, libidinous, even lascivious.""","Victor Minstrel Co.: Arthur Collins, vocal",,,1909,Victor,"Medley Of Foster Songs / Virginia Minstrels, Victor 35095",,,,,Medley Of Foster Songs / Virginia Minstrels,TheHummingCoon,@Victor1909TheHummingCoon
